"","SITE","DATE","PEN_ID","PEN_PLOT","REP","PLOT_ID","ZONE","Depth","PR","TILLAGE_DEPTH","TRAFFIC_CONTROL","TYRE_PRESSURE","TILLAGE_NUM","BLOCK","TRAFFIC.by.zone","TC","Layer"
"220","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",20,2.4,"D","STP","H",3,1,1,NA,"4"
"221","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",21,2.4,"D","STP","H",3,1,1,NA,"5"
"222","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",22,2.4,"D","STP","H",3,1,1,NA,"5"
"223","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",23,2.4,"D","STP","H",3,1,1,NA,"5"
"224","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",24,2.4,"D","STP","H",3,1,1,NA,"5"
"225","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",25,2.4,"D","STP","H",3,1,1,NA,"5"
"226","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",26,2.4,"D","STP","H",3,1,1,NA,"6"
"227","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",27,2.4,"D","STP","H",3,1,1,NA,"6"
"228","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",28,2.4,"D","STP","H",3,1,1,NA,"6"
"229","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",29,2.4,"D","STP","H",3,1,1,NA,"6"
"230","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",30,2.4,"D","STP","H",3,1,1,NA,"6"
"231","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",31,2.4,"D","STP","H",3,1,1,NA,"7"
"232","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",32,2.2,"D","STP","H",3,1,1,NA,"7"
"233","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",33,2.2,"D","STP","H",3,1,1,NA,"7"
"234","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",34,2.5,"D","STP","H",3,1,1,NA,"7"
"235","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",35,2.8,"D","STP","H",3,1,1,NA,"7"
"236","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",36,3,"D","STP","H",3,1,1,NA,"8"
"237","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",37,3,"D","STP","H",3,1,1,NA,"8"
"238","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",38,3,"D","STP","H",3,1,1,NA,"8"
"239","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",39,2.9,"D","STP","H",3,1,1,NA,"8"
"240","LM","16/10/2020","PLOT-002.1	N00",2,1,1,"C",40,2.9,"D","STP","H",3,1,1,NA,"8"
"241","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",1,0.4,"D","STP","H",3,1,1,NA,"1"
"242","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",2,0.6,"D","STP","H",3,1,1,NA,"1"
"243","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",3,0.6,"D","STP","H",3,1,1,NA,"1"
"244","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",4,0.8,"D","STP","H",3,1,1,NA,"1"
"245","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",5,0.8,"D","STP","H",3,1,1,NA,"1"
"246","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",6,0.8,"D","STP","H",3,1,1,NA,"2"
"247","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",7,0.8,"D","STP","H",3,1,1,NA,"2"
"248","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",8,0.8,"D","STP","H",3,1,1,NA,"2"
"249","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",9,0.8,"D","STP","H",3,1,1,NA,"2"
"250","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",10,0.8,"D","STP","H",3,1,1,NA,"2"
"251","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",11,0.8,"D","STP","H",3,1,1,NA,"3"
"252","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",12,0.8,"D","STP","H",3,1,1,NA,"3"
"253","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",13,0.8,"D","STP","H",3,1,1,NA,"3"
"254","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",14,0.8,"D","STP","H",3,1,1,NA,"3"
"255","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",15,1.1,"D","STP","H",3,1,1,NA,"3"
"256","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",16,1.1,"D","STP","H",3,1,1,NA,"4"
"257","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",17,1.2,"D","STP","H",3,1,1,NA,"4"
"258","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",18,1.5,"D","STP","H",3,1,1,NA,"4"
"259","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",19,1.5,"D","STP","H",3,1,1,NA,"4"
"260","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",20,1.7,"D","STP","H",3,1,1,NA,"4"
"261","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",21,1.7,"D","STP","H",3,1,1,NA,"5"
"262","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",22,1.7,"D","STP","H",3,1,1,NA,"5"
"263","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",23,1.7,"D","STP","H",3,1,1,NA,"5"
"264","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",24,1.7,"D","STP","H",3,1,1,NA,"5"
"265","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",25,2,"D","STP","H",3,1,1,NA,"5"
"266","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",26,2,"D","STP","H",3,1,1,NA,"6"
"267","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",27,2,"D","STP","H",3,1,1,NA,"6"
"268","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",28,2,"D","STP","H",3,1,1,NA,"6"
"269","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",29,2,"D","STP","H",3,1,1,NA,"6"
"270","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",30,2.2,"D","STP","H",3,1,1,NA,"6"
"271","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",31,2.2,"D","STP","H",3,1,1,NA,"7"
"272","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",32,2.2,"D","STP","H",3,1,1,NA,"7"
"273","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",33,2.2,"D","STP","H",3,1,1,NA,"7"
"274","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",34,2.2,"D","STP","H",3,1,1,NA,"7"
"275","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",35,2.2,"D","STP","H",3,1,1,NA,"7"
"276","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",36,2.2,"D","STP","H",3,1,1,NA,"8"
"277","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",37,2.2,"D","STP","H",3,1,1,NA,"8"
"278","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",38,2.2,"D","STP","H",3,1,1,NA,"8"
"279","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",39,2.1,"D","STP","H",3,1,1,NA,"8"
"280","LM","16/10/2020","PLOT-002.2	N00",2,2,1,"C",40,2.1,"D","STP","H",3,1,1,NA,"8"
"281","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",1,0.5,"D","STP","H",3,1,1,NA,"1"
"282","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",2,0.6,"D","STP","H",3,1,1,NA,"1"
"283","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",3,0.6,"D","STP","H",3,1,1,NA,"1"
"284","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",4,0.7,"D","STP","H",3,1,1,NA,"1"
"285","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",5,1.3,"D","STP","H",3,1,1,NA,"1"
"286","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",6,1.3,"D","STP","H",3,1,1,NA,"2"
"287","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",7,1.3,"D","STP","H",3,1,1,NA,"2"
"288","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",8,1.3,"D","STP","H",3,1,1,NA,"2"
"289","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",9,1.3,"D","STP","H",3,1,1,NA,"2"
"290","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",10,1.3,"D","STP","H",3,1,1,NA,"2"
"291","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",11,1.2,"D","STP","H",3,1,1,NA,"3"
"292","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",12,1.4,"D","STP","H",3,1,1,NA,"3"
"293","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",13,1.4,"D","STP","H",3,1,1,NA,"3"
"294","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",14,1.4,"D","STP","H",3,1,1,NA,"3"
"295","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",15,1.4,"D","STP","H",3,1,1,NA,"3"
"296","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",16,1.4,"D","STP","H",3,1,1,NA,"4"
"297","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",17,1.3,"D","STP","H",3,1,1,NA,"4"
"298","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",18,1.4,"D","STP","H",3,1,1,NA,"4"
"299","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",19,1.6,"D","STP","H",3,1,1,NA,"4"
"300","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",20,1.6,"D","STP","H",3,1,1,NA,"4"
"301","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",21,1.6,"D","STP","H",3,1,1,NA,"5"
"302","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",22,2.4,"D","STP","H",3,1,1,NA,"5"
"303","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",23,2.4,"D","STP","H",3,1,1,NA,"5"
"304","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",24,1.6,"D","STP","H",3,1,1,NA,"5"
"305","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",25,2.8,"D","STP","H",3,1,1,NA,"5"
"306","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",26,3,"D","STP","H",3,1,1,NA,"6"
"307","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",27,3,"D","STP","H",3,1,1,NA,"6"
"308","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",28,3.2,"D","STP","H",3,1,1,NA,"6"
"309","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",29,3.2,"D","STP","H",3,1,1,NA,"6"
"310","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",30,2.7,"D","STP","H",3,1,1,NA,"6"
"311","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",31,2.7,"D","STP","H",3,1,1,NA,"7"
"312","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",32,2.7,"D","STP","H",3,1,1,NA,"7"
"313","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",33,2.5,"D","STP","H",3,1,1,NA,"7"
"314","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",34,2.5,"D","STP","H",3,1,1,NA,"7"
"315","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",35,2.5,"D","STP","H",3,1,1,NA,"7"
"316","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",36,2.2,"D","STP","H",3,1,1,NA,"8"
"317","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",37,2.7,"D","STP","H",3,1,1,NA,"8"
"318","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",38,2.9,"D","STP","H",3,1,1,NA,"8"
"319","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",39,3,"D","STP","H",3,1,1,NA,"8"
"320","LM","16/10/2020","PLOT-002.3	N00",2,3,1,"C",40,3.2,"D","STP","H",3,1,1,NA,"8"
"321","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",1,0.6,"D","STP","H",3,1,1,NA,"1"
"322","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",2,0.8,"D","STP","H",3,1,1,NA,"1"
"323","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",3,1,"D","STP","H",3,1,1,NA,"1"
"324","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",4,1.2,"D","STP","H",3,1,1,NA,"1"
"325","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",5,1.2,"D","STP","H",3,1,1,NA,"1"
"326","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",6,1.2,"D","STP","H",3,1,1,NA,"2"
"327","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",7,1.2,"D","STP","H",3,1,1,NA,"2"
"328","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",8,1.2,"D","STP","H",3,1,1,NA,"2"
"329","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",9,1.3,"D","STP","H",3,1,1,NA,"2"
"330","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",10,1.4,"D","STP","H",3,1,1,NA,"2"
"331","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",11,1.4,"D","STP","H",3,1,1,NA,"3"
"332","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",12,1.3,"D","STP","H",3,1,1,NA,"3"
"333","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",13,1.3,"D","STP","H",3,1,1,NA,"3"
"334","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",14,1.6,"D","STP","H",3,1,1,NA,"3"
"335","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",15,2.3,"D","STP","H",3,1,1,NA,"3"
"336","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",16,2.3,"D","STP","H",3,1,1,NA,"4"
"337","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",17,2.3,"D","STP","H",3,1,1,NA,"4"
"338","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",18,2.3,"D","STP","H",3,1,1,NA,"4"
"339","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",19,2.2,"D","STP","H",3,1,1,NA,"4"
"340","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",20,2.2,"D","STP","H",3,1,1,NA,"4"
"341","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",21,2.2,"D","STP","H",3,1,1,NA,"5"
"342","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",22,2.2,"D","STP","H",3,1,1,NA,"5"
"343","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",23,2.2,"D","STP","H",3,1,1,NA,"5"
"344","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",24,2,"D","STP","H",3,1,1,NA,"5"
"345","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",25,2.2,"D","STP","H",3,1,1,NA,"5"
"346","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",26,2.4,"D","STP","H",3,1,1,NA,"6"
"347","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",27,3,"D","STP","H",3,1,1,NA,"6"
"348","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",28,3,"D","STP","H",3,1,1,NA,"6"
"349","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",29,3,"D","STP","H",3,1,1,NA,"6"
"350","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",30,3,"D","STP","H",3,1,1,NA,"6"
"351","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",31,3,"D","STP","H",3,1,1,NA,"7"
"352","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",32,3,"D","STP","H",3,1,1,NA,"7"
"353","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",33,3,"D","STP","H",3,1,1,NA,"7"
"354","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",34,3,"D","STP","H",3,1,1,NA,"7"
"355","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",35,3,"D","STP","H",3,1,1,NA,"7"
"356","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",36,3,"D","STP","H",3,1,1,NA,"8"
"357","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",37,3,"D","STP","H",3,1,1,NA,"8"
"358","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",38,3,"D","STP","H",3,1,1,NA,"8"
"359","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",39,3.4,"D","STP","H",3,1,1,NA,"8"
"360","LM","16/10/2020","PLOT-002.4	N00",2,4,1,"C",40,3.4,"D","STP","H",3,1,1,NA,"8"
"361","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",1,0.8,"D","STP","H",3,1,1,NA,"1"
"362","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",2,0.8,"D","STP","H",3,1,1,NA,"1"
"363","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",3,0.8,"D","STP","H",3,1,1,NA,"1"
"364","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",4,1,"D","STP","H",3,1,1,NA,"1"
"365","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",5,1.1,"D","STP","H",3,1,1,NA,"1"
"366","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",6,1.1,"D","STP","H",3,1,1,NA,"2"
"367","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",7,1.2,"D","STP","H",3,1,1,NA,"2"
"368","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",8,1.2,"D","STP","H",3,1,1,NA,"2"
"369","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",9,1.2,"D","STP","H",3,1,1,NA,"2"
"370","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",10,1.2,"D","STP","H",3,1,1,NA,"2"
"371","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",11,1.2,"D","STP","H",3,1,1,NA,"3"
"372","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",12,1.2,"D","STP","H",3,1,1,NA,"3"
"373","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",13,1.3,"D","STP","H",3,1,1,NA,"3"
"374","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",14,1.4,"D","STP","H",3,1,1,NA,"3"
"375","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",15,1.6,"D","STP","H",3,1,1,NA,"3"
"376","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",16,1.6,"D","STP","H",3,1,1,NA,"4"
"377","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",17,1.6,"D","STP","H",3,1,1,NA,"4"
"378","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",18,1.6,"D","STP","H",3,1,1,NA,"4"
"379","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",19,1.6,"D","STP","H",3,1,1,NA,"4"
"380","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",20,1.6,"D","STP","H",3,1,1,NA,"4"
"381","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",21,1.4,"D","STP","H",3,1,1,NA,"5"
"382","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",22,1.4,"D","STP","H",3,1,1,NA,"5"
"383","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",23,1.4,"D","STP","H",3,1,1,NA,"5"
"384","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",24,1.4,"D","STP","H",3,1,1,NA,"5"
"385","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",25,1.6,"D","STP","H",3,1,1,NA,"5"
"386","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",26,1.6,"D","STP","H",3,1,1,NA,"6"
"387","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",27,1.8,"D","STP","H",3,1,1,NA,"6"
"388","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",28,2,"D","STP","H",3,1,1,NA,"6"
"389","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",29,2.3,"D","STP","H",3,1,1,NA,"6"
"390","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",30,2.3,"D","STP","H",3,1,1,NA,"6"
"391","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",31,2.3,"D","STP","H",3,1,1,NA,"7"
"392","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",32,2.3,"D","STP","H",3,1,1,NA,"7"
"393","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",33,2.3,"D","STP","H",3,1,1,NA,"7"
"394","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",34,2.7,"D","STP","H",3,1,1,NA,"7"
"395","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",35,2.9,"D","STP","H",3,1,1,NA,"7"
"396","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",36,2.9,"D","STP","H",3,1,1,NA,"8"
"397","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",37,2.9,"D","STP","H",3,1,1,NA,"8"
"398","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",38,2.4,"D","STP","H",3,1,1,NA,"8"
"399","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",39,2.4,"D","STP","H",3,1,1,NA,"8"
"400","LM","16/10/2020","PLOT-002.5	N00",2,5,1,"C",40,4.2,"D","STP","H",3,1,1,NA,"8"
"401","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",1,0.7,"D","LTP","L",3,1,4,"HT","1"
"402","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",2,0.7,"D","LTP","L",3,1,4,"HT","1"
"403","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",3,0.8,"D","LTP","L",3,1,4,"HT","1"
"404","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",4,0.9,"D","LTP","L",3,1,4,"HT","1"
"405","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",5,0.9,"D","LTP","L",3,1,4,"HT","1"
"406","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",6,1,"D","LTP","L",3,1,4,"HT","2"
"407","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",7,1,"D","LTP","L",3,1,4,"HT","2"
"408","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",8,1.1,"D","LTP","L",3,1,4,"HT","2"
"409","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",9,1.1,"D","LTP","L",3,1,4,"HT","2"
"410","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",10,1.1,"D","LTP","L",3,1,4,"HT","2"
"411","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",11,1.2,"D","LTP","L",3,1,4,"HT","3"
"412","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",12,1.4,"D","LTP","L",3,1,4,"HT","3"
"413","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",13,1.5,"D","LTP","L",3,1,4,"HT","3"
"414","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",14,1.5,"D","LTP","L",3,1,4,"HT","3"
"415","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",15,1.6,"D","LTP","L",3,1,4,"HT","3"
"416","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",16,1.7,"D","LTP","L",3,1,4,"HT","4"
"417","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",17,1.7,"D","LTP","L",3,1,4,"HT","4"
"418","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",18,1.7,"D","LTP","L",3,1,4,"HT","4"
"419","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",19,1.9,"D","LTP","L",3,1,4,"HT","4"
"420","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",20,2,"D","LTP","L",3,1,4,"HT","4"
"421","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",21,2,"D","LTP","L",3,1,4,"HT","5"
"422","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",22,2,"D","LTP","L",3,1,4,"HT","5"
"423","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",23,2.4,"D","LTP","L",3,1,4,"HT","5"
"424","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",24,2.4,"D","LTP","L",3,1,4,"HT","5"
"425","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",25,1.3,"D","LTP","L",3,1,4,"HT","5"
"426","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",26,3.6,"D","LTP","L",3,1,4,"HT","6"
"427","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",27,3.9,"D","LTP","L",3,1,4,"HT","6"
"428","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",28,3.9,"D","LTP","L",3,1,4,"HT","6"
"429","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",29,3.9,"D","LTP","L",3,1,4,"HT","6"
"430","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",30,3.3,"D","LTP","L",3,1,4,"HT","6"
"431","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",31,3.8,"D","LTP","L",3,1,4,"HT","7"
"432","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",32,5.1,"D","LTP","L",3,1,4,"HT","7"
"433","LM","16/10/2020","PLOT-003.1	N00",3,1,2,"W",33,6.2,"D","LTP","L",3,1,4,"HT","7"
"441","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",1,0.5,"D","LTP","L",3,1,4,"HT","1"
"442","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",2,0.5,"D","LTP","L",3,1,4,"HT","1"
"443","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",3,0.5,"D","LTP","L",3,1,4,"HT","1"
"444","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",4,0.7,"D","LTP","L",3,1,4,"HT","1"
"445","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",5,1.2,"D","LTP","L",3,1,4,"HT","1"
"446","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",6,1.2,"D","LTP","L",3,1,4,"HT","2"
"447","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",7,1.2,"D","LTP","L",3,1,4,"HT","2"
"448","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",8,1.2,"D","LTP","L",3,1,4,"HT","2"
"449","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",9,1.2,"D","LTP","L",3,1,4,"HT","2"
"450","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",10,1.2,"D","LTP","L",3,1,4,"HT","2"
"451","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",11,1.2,"D","LTP","L",3,1,4,"HT","3"
"452","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",12,1.2,"D","LTP","L",3,1,4,"HT","3"
"453","LM","16/10/2020","PLOT-003.2	N00",3,2,2,"W",13,1.4,"D","LTP","L",3,1,4,"HT","3"
