"SITE","SEASON","DATE","PLOT_ID","ROW","EME.raw","ZONE","TRAFFIC.by.zone","TRAFFIC.by.row"
"NH",2019,"16/11/2018",49,5,31,"W",3,3
"NH",2019,"16/11/2018",49,6,28,"W",3,3
"NH",2019,"16/11/2018",49,7,26,"W",3,3
"NH",2019,"16/11/2018",49,8,21,"C",0,0
"NH",2019,"16/11/2018",49,9,22,"C",0,0
"NH",2019,"16/11/2018",49,10,23,"C",0,0
"NH",2019,"16/11/2018",49,11,32,"C",0,0
"NH",2019,"16/11/2018",49,12,28,"C",0,0
"NH",2019,"16/11/2018",49,13,24,"C",0,0
"NH",2019,"16/11/2018",49,14,27,"C",0,0
"NH",2019,"16/11/2018",49,15,12,"C",0,0
"NH",2019,"16/11/2018",49,16,27,"W",3,3
"NH",2019,"16/11/2018",49,17,31,"W",3,3
"NH",2019,"16/11/2018",49,18,25,"W",3,3
"NH",2019,"16/11/2018",49,19,27,"W",3,3
"NH",2019,"16/11/2018",49,20,23,"O",0,0
"NH",2019,"16/11/2018",49,21,36,"O",0,0
"NH",2019,"16/11/2018",49,22,23,"O",0,0
"NH",2019,"16/11/2018",50,1,16,"O",0,0
"NH",2019,"16/11/2018",50,2,29,"O",0,0
"NH",2019,"16/11/2018",50,3,23,"O",0,0
"NH",2019,"16/11/2018",50,4,36,"W",3,3
"NH",2019,"16/11/2018",50,5,27,"W",3,3
"NH",2019,"16/11/2018",50,6,31,"W",3,3
"NH",2019,"16/11/2018",50,7,29,"W",3,3
"NH",2019,"16/11/2018",50,8,24,"C",0,0
"NH",2019,"16/11/2018",50,9,22,"C",0,0
"NH",2019,"16/11/2018",50,10,33,"C",0,0
"NH",2019,"16/11/2018",50,11,27,"C",0,0
"NH",2019,"16/11/2018",50,12,27,"C",0,0
"NH",2019,"16/11/2018",50,13,20,"C",0,0
"NH",2019,"16/11/2018",50,14,23,"C",0,0
"NH",2019,"16/11/2018",50,15,30,"C",0,0
"NH",2019,"16/11/2018",50,16,27,"W",3,3
"NH",2019,"16/11/2018",50,17,19,"W",3,3
"NH",2019,"16/11/2018",50,18,31,"W",3,3
"NH",2019,"16/11/2018",50,19,32,"W",3,3
"NH",2019,"16/11/2018",50,20,27,"O",0,0
"NH",2019,"16/11/2018",50,21,29,"O",0,0
"NH",2019,"16/11/2018",50,22,40,"O",0,0
"NH",2019,"16/11/2018",51,1,14,"O",0,1
"NH",2019,"16/11/2018",51,2,24,"O",0,2
"NH",2019,"16/11/2018",51,3,28,"O",0,2
"NH",2019,"16/11/2018",51,4,20,"W",4,5
"NH",2019,"16/11/2018",51,5,27,"W",4,4
"NH",2019,"16/11/2018",51,6,27,"W",4,4
"NH",2019,"16/11/2018",51,7,21,"W",4,5
"NH",2019,"16/11/2018",51,8,27,"C",1,2
"NH",2019,"16/11/2018",51,9,33,"C",1,2
"NH",2019,"16/11/2018",51,10,29,"C",1,1
"NH",2019,"16/11/2018",51,11,12,"C",1,0
"NH",2019,"16/11/2018",51,12,29,"C",1,0
"NH",2019,"16/11/2018",51,13,31,"C",1,1
"NH",2019,"16/11/2018",51,14,33,"C",1,2
"NH",2019,"16/11/2018",51,15,38,"C",1,2
"NH",2019,"16/11/2018",51,16,35,"W",4,5
"NH",2019,"16/11/2018",51,17,36,"W",4,4
"NH",2019,"16/11/2018",51,18,33,"W",4,4
"NH",2019,"16/11/2018",51,19,34,"W",4,5
"NH",2019,"16/11/2018",51,20,49,"O",0,2
"NH",2019,"16/11/2018",51,21,32,"O",0,2
"NH",2019,"16/11/2018",51,22,24,"O",0,1
"NH",2021,"20/11/2020",2,1,8,"O",0,0
"NH",2021,"20/11/2020",2,2,11,"O",0,0
"NH",2021,"20/11/2020",2,3,2,"O",0,0
"NH",2021,"20/11/2020",2,4,0,"W",3,3
"NH",2021,"20/11/2020",2,5,1,"W",3,3
"NH",2021,"20/11/2020",2,6,2,"W",3,3
"NH",2021,"20/11/2020",2,7,3,"W",3,3
"NH",2021,"20/11/2020",2,8,2,"C",0,0
"NH",2021,"20/11/2020",2,9,2,"C",0,0
"NH",2021,"20/11/2020",2,10,1,"C",0,0
"NH",2021,"20/11/2020",2,11,3,"C",0,0
"NH",2021,"20/11/2020",2,12,1,"C",0,0
"NH",2021,"20/11/2020",2,13,10,"C",0,0
"NH",2021,"20/11/2020",2,14,2,"C",0,0
"NH",2021,"20/11/2020",2,15,0,"C",0,0
"NH",2021,"20/11/2020",2,16,0,"W",3,3
"NH",2021,"20/11/2020",2,17,0,"W",3,3
"NH",2021,"20/11/2020",2,18,2,"W",3,3
"NH",2021,"20/11/2020",2,19,4,"W",3,3
"NH",2021,"20/11/2020",2,20,1,"O",0,0
"NH",2021,"20/11/2020",2,21,14,"O",0,0
"NH",2021,"20/11/2020",2,22,11,"O",0,0
"NH",2021,"20/11/2020",3,1,6,"O",0,1
"NH",2021,"20/11/2020",3,2,5,"O",0,1
"NH",2021,"20/11/2020",3,3,0,"O",0,1
"NH",2021,"20/11/2020",3,4,0,"W",4,4
"NH",2021,"20/11/2020",3,5,0,"W",4,4
"NH",2021,"20/11/2020",3,6,1,"W",4,4
"NH",2021,"20/11/2020",3,7,1,"W",4,4
"NH",2021,"20/11/2020",3,8,1,"C",1,1
"NH",2021,"20/11/2020",3,9,2,"C",1,1
"NH",2021,"20/11/2020",3,10,0,"C",1,0
"NH",2021,"20/11/2020",3,11,1,"C",1,0
"NH",2021,"20/11/2020",3,12,0,"C",1,0
"NH",2021,"20/11/2020",3,13,6,"C",1,0
"NH",2021,"20/11/2020",3,14,5,"C",1,1
"NH",2021,"20/11/2020",3,15,2,"C",1,1
"NH",2021,"20/11/2020",3,16,0,"W",4,4
"NH",2021,"20/11/2020",3,17,1,"W",4,4
"NH",2021,"20/11/2020",3,18,0,"W",4,4
"NH",2021,"20/11/2020",3,19,3,"W",4,4
"NH",2021,"20/11/2020",3,20,0,"O",0,1
"NH",2021,"20/11/2020",3,21,10,"O",0,1
"NH",2021,"20/11/2020",3,22,9,"O",0,1
"NH",2021,"20/11/2020",4,1,24,"O",0,0
"NH",2021,"20/11/2020",4,2,17,"O",0,0
"NH",2021,"20/11/2020",4,3,15,"O",0,0
"NH",2021,"20/11/2020",4,4,7,"W",3,3
"NH",2021,"20/11/2020",4,5,7,"W",3,3
"NH",2021,"20/11/2020",4,6,0,"W",3,3
"NH",2021,"20/11/2020",4,7,5,"W",3,3
"NH",2021,"20/11/2020",4,8,13,"C",0,0
"NH",2021,"20/11/2020",4,9,9,"C",0,0
"NH",2021,"20/11/2020",4,10,11,"C",0,0
"NH",2021,"20/11/2020",4,11,16,"C",0,0
"NH",2021,"20/11/2020",4,12,10,"C",0,0
"NH",2021,"20/11/2020",4,13,12,"C",0,0
"NH",2021,"20/11/2020",4,14,8,"C",0,0
"NH",2021,"20/11/2020",4,15,10,"C",0,0
"NH",2021,"20/11/2020",4,16,8,"W",3,3
"NH",2021,"20/11/2020",4,17,15,"W",3,3
"NH",2021,"20/11/2020",4,18,6,"W",3,3
"NH",2021,"20/11/2020",4,19,13,"W",3,3
"NH",2021,"20/11/2020",4,20,13,"O",0,0
"NH",2021,"20/11/2020",4,21,11,"O",0,0
"NH",2021,"20/11/2020",4,22,8,"O",0,0
"NH",2021,"20/11/2020",5,1,8,"O",0,1
"NH",2021,"20/11/2020",5,2,0,"O",0,1
"NH",2021,"20/11/2020",5,3,5,"O",0,1
"NH",2021,"20/11/2020",5,4,2,"W",4,4
"NH",2021,"20/11/2020",5,5,1,"W",4,4
"NH",2021,"20/11/2020",5,6,0,"W",4,4
"NH",2021,"20/11/2020",5,7,4,"W",4,4
"NH",2021,"20/11/2020",5,8,1,"C",1,1
"NH",2021,"20/11/2020",5,9,5,"C",1,1
"NH",2021,"20/11/2020",5,10,1,"C",1,0
"NH",2021,"20/11/2020",5,11,2,"C",1,0
"NH",2021,"20/11/2020",5,12,5,"C",1,0
"NH",2021,"20/11/2020",5,13,14,"C",1,0
"NH",2021,"20/11/2020",5,14,8,"C",1,1
"NH",2021,"20/11/2020",5,15,11,"C",1,1
"NH",2021,"20/11/2020",5,16,2,"W",4,4
"NH",2021,"20/11/2020",5,17,12,"W",4,4
"NH",2021,"20/11/2020",5,18,9,"W",4,4
"NH",2021,"20/11/2020",5,19,11,"W",4,4
"NH",2021,"20/11/2020",5,20,11,"O",0,1
"NH",2021,"20/11/2020",5,21,6,"O",0,1
"NH",2021,"20/11/2020",5,22,4,"O",0,1
"NH",2021,"20/11/2020",6,1,6,"O",0,0
"NH",2021,"20/11/2020",6,2,7,"O",0,1
"NH",2021,"20/11/2020",6,3,5,"O",0,1
"NH",2021,"20/11/2020",6,4,0,"W",4,4
"NH",2021,"20/11/2020",6,5,1,"W",4,4
"NH",2021,"20/11/2020",6,6,0,"W",4,3
"NH",2021,"20/11/2020",6,7,5,"W",4,3
"NH",2021,"20/11/2020",6,8,3,"C",0,0
"NH",2021,"20/11/2020",6,9,7,"C",0,0
"NH",2021,"20/11/2020",6,10,2,"C",0,0
"NH",2021,"20/11/2020",6,11,1,"C",0,0
"NH",2021,"20/11/2020",6,12,7,"C",0,0
"NH",2021,"20/11/2020",6,13,9,"C",0,0
"NH",2021,"20/11/2020",6,14,3,"C",0,1
"NH",2021,"20/11/2020",6,15,11,"C",0,1
"NH",2021,"20/11/2020",6,16,0,"W",4,4
"NH",2021,"20/11/2020",6,17,0,"W",4,4
"NH",2021,"20/11/2020",6,18,2,"W",4,3
"NH",2021,"20/11/2020",6,19,14,"W",4,3
"NH",2021,"20/11/2020",6,20,10,"O",0,0
"NH",2021,"20/11/2020",6,21,11,"O",0,0
"NH",2021,"20/11/2020",6,22,16,"O",0,0
"NH",2021,"20/11/2020",7,1,17,"O",0,0
"NH",2021,"20/11/2020",7,2,9,"O",0,0
"NH",2021,"20/11/2020",7,3,23,"O",0,0
"NH",2021,"20/11/2020",7,4,11,"W",3,3
"NH",2021,"20/11/2020",7,5,10,"W",3,3
"NH",2021,"20/11/2020",7,6,4,"W",3,3
"NH",2021,"20/11/2020",7,7,2,"W",3,3
"NH",2021,"20/11/2020",7,8,4,"C",0,0
"NH",2021,"20/11/2020",7,9,10,"C",0,0
"NH",2021,"20/11/2020",7,10,10,"C",0,0
"NH",2021,"20/11/2020",7,11,21,"C",0,0
"NH",2021,"20/11/2020",7,12,18,"C",0,0
"NH",2021,"20/11/2020",7,13,9,"C",0,0
"NH",2021,"20/11/2020",7,14,16,"C",0,0
"NH",2021,"20/11/2020",7,15,10,"C",0,0
"NH",2021,"20/11/2020",7,16,5,"W",3,3
"NH",2021,"20/11/2020",7,17,6,"W",3,3
"NH",2021,"20/11/2020",7,18,5,"W",3,3
"NH",2021,"20/11/2020",7,19,9,"W",3,3
"NH",2021,"20/11/2020",7,20,12,"O",0,0
"NH",2021,"20/11/2020",7,21,11,"O",0,0
"NH",2021,"20/11/2020",7,22,12,"O",0,0
"NH",2021,"20/11/2020",8,1,8,"O",0,1
"NH",2021,"20/11/2020",8,2,12,"O",0,2
"NH",2021,"20/11/2020",8,3,13,"O",0,2
"NH",2021,"20/11/2020",8,4,6,"W",4,5
"NH",2021,"20/11/2020",8,5,0,"W",4,4
"NH",2021,"20/11/2020",8,6,2,"W",4,4
"NH",2021,"20/11/2020",8,7,2,"W",4,5
"NH",2021,"20/11/2020",8,8,2,"C",1,2
"NH",2021,"20/11/2020",8,9,5,"C",1,2
"NH",2021,"20/11/2020",8,10,9,"C",1,1
"NH",2021,"20/11/2020",8,11,2,"C",1,0
"NH",2021,"20/11/2020",8,12,4,"C",1,0
"NH",2021,"20/11/2020",8,13,1,"C",1,1
"NH",2021,"20/11/2020",8,14,13,"C",1,2
"NH",2021,"20/11/2020",8,15,0,"C",1,2
"NH",2021,"20/11/2020",8,16,1,"W",4,5
"NH",2021,"20/11/2020",8,17,0,"W",4,4
"NH",2021,"20/11/2020",8,18,1,"W",4,4
"NH",2021,"20/11/2020",8,19,0,"W",4,5
"NH",2021,"20/11/2020",8,20,8,"O",0,2
"NH",2021,"20/11/2020",8,21,3,"O",0,2
"NH",2021,"20/11/2020",8,22,12,"O",0,1
"NH",2021,"20/11/2020",9,1,13,"O",0,1
"NH",2021,"20/11/2020",9,2,15,"O",0,2
"NH",2021,"20/11/2020",9,3,16,"O",0,2
"NH",2021,"20/11/2020",9,4,15,"W",4,5
"NH",2021,"20/11/2020",9,5,13,"W",4,4
"NH",2021,"20/11/2020",9,6,11,"W",4,4
"NH",2021,"20/11/2020",9,7,8,"W",4,5
"NH",2021,"20/11/2020",9,8,17,"C",1,2
"NH",2021,"20/11/2020",9,9,12,"C",1,2
"NH",2021,"20/11/2020",9,10,15,"C",1,1
"NH",2021,"20/11/2020",9,11,25,"C",1,0
"NH",2021,"20/11/2020",9,12,11,"C",1,0
"NH",2021,"20/11/2020",9,13,22,"C",1,1
"NH",2021,"20/11/2020",9,14,8,"C",1,2
"NH",2021,"20/11/2020",9,15,2,"C",1,2
"NH",2021,"20/11/2020",9,16,1,"W",4,5
"NH",2021,"20/11/2020",9,17,1,"W",4,4
"NH",2021,"20/11/2020",9,18,2,"W",4,4
"NH",2021,"20/11/2020",9,19,4,"W",4,5
"NH",2021,"20/11/2020",9,20,10,"O",0,2
"NH",2021,"20/11/2020",9,21,20,"O",0,2
"NH",2021,"20/11/2020",9,22,22,"O",0,1
"NH",2021,"20/11/2020",10,1,13,"O",0,0
"NH",2021,"20/11/2020",10,2,12,"O",0,0
"NH",2021,"20/11/2020",10,3,8,"O",0,0
"NH",2021,"20/11/2020",10,4,6,"W",3,3
"NH",2021,"20/11/2020",10,5,1,"W",3,3
"NH",2021,"20/11/2020",10,6,2,"W",3,3
"NH",2021,"20/11/2020",10,7,6,"W",3,3
"NH",2021,"20/11/2020",10,8,12,"C",0,0
"NH",2021,"20/11/2020",10,9,13,"C",0,0
"NH",2021,"20/11/2020",10,10,8,"C",0,0
"NH",2021,"20/11/2020",10,11,13,"C",0,0
"NH",2021,"20/11/2020",10,12,15,"C",0,0
"NH",2021,"20/11/2020",10,13,11,"C",0,0
"NH",2021,"20/11/2020",10,14,12,"C",0,0
"NH",2021,"20/11/2020",10,15,7,"C",0,0
"NH",2021,"20/11/2020",10,16,6,"W",3,3
"NH",2021,"20/11/2020",10,17,0,"W",3,3
"NH",2021,"20/11/2020",10,18,1,"W",3,3
"NH",2021,"20/11/2020",10,19,1,"W",3,3
"NH",2021,"20/11/2020",10,20,12,"O",0,0
"NH",2021,"20/11/2020",10,21,9,"O",0,0
"NH",2021,"20/11/2020",10,22,8,"O",0,0
"NH",2021,"20/11/2020",11,1,13,"O",0,0
"NH",2021,"20/11/2020",11,2,15,"O",0,0
"NH",2021,"20/11/2020",11,3,22,"O",0,0
"NH",2021,"20/11/2020",11,4,11,"W",3,3
"NH",2021,"20/11/2020",11,5,8,"W",3,3
"NH",2021,"20/11/2020",11,6,9,"W",3,3
"NH",2021,"20/11/2020",11,7,4,"W",3,3
"NH",2021,"20/11/2020",11,8,11,"C",0,0
"NH",2021,"20/11/2020",11,9,15,"C",0,0
"NH",2021,"20/11/2020",11,10,12,"C",0,0
"NH",2021,"20/11/2020",11,11,19,"C",0,0
"NH",2021,"20/11/2020",11,12,7,"C",0,0
"NH",2021,"20/11/2020",11,13,3,"C",0,0
"NH",2021,"20/11/2020",11,14,7,"C",0,0
"NH",2021,"20/11/2020",11,15,4,"C",0,0
"NH",2021,"20/11/2020",11,16,4,"W",3,3
"NH",2021,"20/11/2020",11,17,0,"W",3,3
"NH",2021,"20/11/2020",11,18,8,"W",3,3
"NH",2021,"20/11/2020",11,19,10,"W",3,3
"NH",2021,"20/11/2020",11,20,24,"O",0,0
"NH",2021,"20/11/2020",11,21,11,"O",0,0
"NH",2021,"20/11/2020",11,22,15,"O",0,0
"NH",2021,"20/11/2020",12,1,13,"O",0,0
"NH",2021,"20/11/2020",12,2,13,"O",0,1
"NH",2021,"20/11/2020",12,3,10,"O",0,1
"NH",2021,"20/11/2020",12,4,6,"W",4,4
"NH",2021,"20/11/2020",12,5,6,"W",4,4
"NH",2021,"20/11/2020",12,6,10,"W",4,3
"NH",2021,"20/11/2020",12,7,1,"W",4,3
"NH",2021,"20/11/2020",12,8,11,"C",0,0
"NH",2021,"20/11/2020",12,9,4,"C",0,0
"NH",2021,"20/11/2020",12,10,9,"C",0,0
"NH",2021,"20/11/2020",12,11,9,"C",0,0
"NH",2021,"20/11/2020",12,12,10,"C",0,0
"NH",2021,"20/11/2020",12,13,13,"C",0,0
"NH",2021,"20/11/2020",12,14,12,"C",0,1
"NH",2021,"20/11/2020",12,15,6,"C",0,1
"NH",2021,"20/11/2020",12,16,4,"W",4,4
"NH",2021,"20/11/2020",12,17,3,"W",4,4
"NH",2021,"20/11/2020",12,18,5,"W",4,3
"NH",2021,"20/11/2020",12,19,3,"W",4,3
"NH",2021,"20/11/2020",12,20,9,"O",0,0
"NH",2021,"20/11/2020",12,21,10,"O",0,0
"NH",2021,"20/11/2020",12,22,11,"O",0,0
"NH",2021,"20/11/2020",13,1,13,"O",0,0
"NH",2021,"20/11/2020",13,2,18,"O",0,0
"NH",2021,"20/11/2020",13,3,12,"O",0,0
"NH",2021,"20/11/2020",13,4,6,"W",3,3
"NH",2021,"20/11/2020",13,5,1,"W",3,3
"NH",2021,"20/11/2020",13,6,0,"W",3,3
"NH",2021,"20/11/2020",13,7,1,"W",3,3
"NH",2021,"20/11/2020",13,8,6,"C",0,0
"NH",2021,"20/11/2020",13,9,6,"C",0,0
"NH",2021,"20/11/2020",13,10,8,"C",0,0
"NH",2021,"20/11/2020",13,11,20,"C",0,0
"NH",2021,"20/11/2020",13,12,17,"C",0,0
"NH",2021,"20/11/2020",13,13,14,"C",0,0
"NH",2021,"20/11/2020",13,14,18,"C",0,0
"NH",2021,"20/11/2020",13,15,10,"C",0,0
"NH",2021,"20/11/2020",13,16,15,"W",3,3
"NH",2021,"20/11/2020",13,17,1,"W",3,3
"NH",2021,"20/11/2020",13,18,2,"W",3,3
"NH",2021,"20/11/2020",13,19,3,"W",3,3
"NH",2021,"20/11/2020",13,20,9,"O",0,0
"NH",2021,"20/11/2020",13,21,7,"O",0,0
"NH",2021,"20/11/2020",13,22,10,"O",0,0
"NH",2021,"20/11/2020",15,1,13,"O",0,1
"NH",2021,"20/11/2020",15,2,12,"O",0,1
"NH",2021,"20/11/2020",15,3,13,"O",0,1
"NH",2021,"20/11/2020",15,4,14,"W",4,4
"NH",2021,"20/11/2020",15,5,3,"W",4,4
"NH",2021,"20/11/2020",15,6,4,"W",4,4
"NH",2021,"20/11/2020",15,7,2,"W",4,4
"NH",2021,"20/11/2020",15,8,7,"C",1,1
"NH",2021,"20/11/2020",15,9,15,"C",1,1
"NH",2021,"20/11/2020",15,10,6,"C",1,0
"NH",2021,"20/11/2020",15,11,13,"C",1,0
"NH",2021,"20/11/2020",15,12,4,"C",1,0
"NH",2021,"20/11/2020",15,13,3,"C",1,0
"NH",2021,"20/11/2020",15,14,6,"C",1,1
"NH",2021,"20/11/2020",15,15,2,"C",1,1
"NH",2021,"20/11/2020",15,16,8,"W",4,4
"NH",2021,"20/11/2020",15,17,1,"W",4,4
"NH",2021,"20/11/2020",15,18,0,"W",4,4
"NH",2021,"20/11/2020",15,19,1,"W",4,4
"NH",2021,"20/11/2020",15,20,16,"O",0,1
"NH",2021,"20/11/2020",15,21,11,"O",0,1
"NH",2021,"20/11/2020",15,22,6,"O",0,1
"NH",2021,"20/11/2020",16,1,1,"O",0,1
"NH",2021,"20/11/2020",16,2,0,"O",0,1
"NH",2021,"20/11/2020",16,3,1,"O",0,1
"NH",2021,"20/11/2020",16,4,0,"W",4,4
"NH",2021,"20/11/2020",16,5,0,"W",4,4
"NH",2021,"20/11/2020",16,6,0,"W",4,4
"NH",2021,"20/11/2020",16,7,1,"W",4,4
"NH",2021,"20/11/2020",16,8,2,"C",1,1
"NH",2021,"20/11/2020",16,9,0,"C",1,1
"NH",2021,"20/11/2020",16,10,0,"C",1,0
"NH",2021,"20/11/2020",16,11,2,"C",1,0
"NH",2021,"20/11/2020",16,12,5,"C",1,0
"NH",2021,"20/11/2020",16,13,8,"C",1,0
"NH",2021,"20/11/2020",16,14,15,"C",1,1
"NH",2021,"20/11/2020",16,15,11,"C",1,1
"NH",2021,"20/11/2020",16,16,4,"W",4,4
"NH",2021,"20/11/2020",16,17,10,"W",4,4
"NH",2021,"20/11/2020",16,18,6,"W",4,4
"NH",2021,"20/11/2020",16,19,13,"W",4,4
"NH",2021,"20/11/2020",16,20,11,"O",0,1
"NH",2021,"20/11/2020",16,21,11,"O",0,1
"NH",2021,"20/11/2020",16,22,11,"O",0,1
"NH",2021,"20/11/2020",17,1,2,"O",0,0
"NH",2021,"20/11/2020",17,2,0,"O",0,0
"NH",2021,"20/11/2020",17,3,0,"O",0,0
"NH",2021,"20/11/2020",17,4,1,"W",3,3
"NH",2021,"20/11/2020",17,5,1,"W",3,3
"NH",2021,"20/11/2020",17,6,0,"W",3,3
"NH",2021,"20/11/2020",17,7,6,"W",3,3
"NH",2021,"20/11/2020",17,8,0,"C",0,0
"NH",2021,"20/11/2020",17,9,2,"C",0,0
"NH",2021,"20/11/2020",17,10,0,"C",0,0
"NH",2021,"20/11/2020",17,11,5,"C",0,0
"NH",2021,"20/11/2020",17,12,4,"C",0,0
"NH",2021,"20/11/2020",17,13,16,"C",0,0
"NH",2021,"20/11/2020",17,14,11,"C",0,0
"NH",2021,"20/11/2020",17,15,13,"C",0,0
"NH",2021,"20/11/2020",17,16,5,"W",3,3
"NH",2021,"20/11/2020",17,17,0,"W",3,3
"NH",2021,"20/11/2020",17,18,1,"W",3,3
"NH",2021,"20/11/2020",17,19,5,"W",3,3
"NH",2021,"20/11/2020",17,20,4,"O",0,0
"NH",2021,"20/11/2020",17,21,10,"O",0,0
"NH",2021,"20/11/2020",17,22,14,"O",0,0
"NH",2021,"20/11/2020",18,1,22,"O",0,0
"NH",2021,"20/11/2020",18,2,11,"O",0,0
"NH",2021,"20/11/2020",18,3,9,"O",0,0
"NH",2021,"20/11/2020",18,4,0,"W",3,3
"NH",2021,"20/11/2020",18,5,0,"W",3,3
"NH",2021,"20/11/2020",18,6,2,"W",3,3
"NH",2021,"20/11/2020",18,7,11,"W",3,3
"NH",2021,"20/11/2020",18,8,8,"C",0,0
"NH",2021,"20/11/2020",18,9,6,"C",0,0
"NH",2021,"20/11/2020",18,10,6,"C",0,0
"NH",2021,"20/11/2020",18,11,6,"C",0,0
"NH",2021,"20/11/2020",18,12,12,"C",0,0
"NH",2021,"20/11/2020",18,13,9,"C",0,0
"NH",2021,"20/11/2020",18,14,4,"C",0,0
"NH",2021,"20/11/2020",18,15,12,"C",0,0
"NH",2021,"20/11/2020",18,16,1,"W",3,3
"NH",2021,"20/11/2020",18,17,0,"W",3,3
"NH",2021,"20/11/2020",18,18,2,"W",3,3
"NH",2021,"20/11/2020",18,19,1,"W",3,3
"NH",2021,"20/11/2020",18,20,4,"O",0,0
"NH",2021,"20/11/2020",18,21,11,"O",0,0
"NH",2021,"20/11/2020",18,22,16,"O",0,0
"NH",2021,"20/11/2020",19,1,9,"O",0,0
"NH",2021,"20/11/2020",19,2,15,"O",0,0
"NH",2021,"20/11/2020",19,3,13,"O",0,0
"NH",2021,"20/11/2020",19,4,11,"W",3,3
"NH",2021,"20/11/2020",19,5,1,"W",3,3
"NH",2021,"20/11/2020",19,6,1,"W",3,3
"NH",2021,"20/11/2020",19,7,14,"W",3,3
"NH",2021,"20/11/2020",19,8,8,"C",0,0
"NH",2021,"20/11/2020",19,9,9,"C",0,0
"NH",2021,"20/11/2020",19,10,5,"C",0,0
"NH",2021,"20/11/2020",19,11,9,"C",0,0
"NH",2021,"20/11/2020",19,12,2,"C",0,0
"NH",2021,"20/11/2020",19,13,6,"C",0,0
"NH",2021,"20/11/2020",19,14,6,"C",0,0
"NH",2021,"20/11/2020",19,15,3,"C",0,0
"NH",2021,"20/11/2020",19,16,0,"W",3,3
"NH",2021,"20/11/2020",19,17,0,"W",3,3
"NH",2021,"20/11/2020",19,18,1,"W",3,3
"NH",2021,"20/11/2020",19,19,15,"W",3,3
"NH",2021,"20/11/2020",19,20,12,"O",0,0
"NH",2021,"20/11/2020",19,21,8,"O",0,0
"NH",2021,"20/11/2020",19,22,15,"O",0,0
"NH",2021,"20/11/2020",20,1,10,"O",0,0
"NH",2021,"20/11/2020",20,2,6,"O",0,0
"NH",2021,"20/11/2020",20,3,5,"O",0,0
"NH",2021,"20/11/2020",20,4,3,"W",3,3
"NH",2021,"20/11/2020",20,5,3,"W",3,3
"NH",2021,"20/11/2020",20,6,6,"W",3,3
"NH",2021,"20/11/2020",20,7,1,"W",3,3
"NH",2021,"20/11/2020",20,8,1,"C",0,0
"NH",2021,"20/11/2020",20,9,0,"C",0,0
"NH",2021,"20/11/2020",20,10,0,"C",0,0
